tol_id,tbrc_id,branch_of,primary_name,wylie_name,tibetan_name,chinese_name,name_variants,traditions,place_types,founded_date,founded_date_approximate,founded_date_alternate,founded_century,existed_by_century,lat,long,description,wikidata_id
1464.0,,,Gagu Hermitage,gwa gu ri khrod,གྭ་གུ་རི་ཁྲོད།,, ,Sakya,Hermitage,,,,20th,,31.722109,98.911893,"<p>
	Gagu is a hermitage up the Dopu Valley from <a href=""/geographies/view/Dzongsar-Monastery/TBRC_G213"">Dzongsar Monastery</a>. It was primarily developed by <a href=""/biographies/view/Ga-Lama-Jamyang-Gyeltsen/TBRC_P970"">Ga Lama Jamyang Gyeltsen</a> in the early twentieth century. <a href=""/biographies/view/Dezhung-Rinpoche/TBRC_P7679"">Dezhung Rinpoche</a> studied with Ga Lama there in the 1920s.&nbsp;</p>
",
1467.0,,,Sengchen Namdrak Monastery,seng chen gnam brag dgon,སེང་ཆེན་གནམ་བྲག་དགོན།,, ,Nyingma,Monastery,,,,19th,,31.627639,98.539054,"<p>
	Sengchen Namdrak is a small Nyingma monastery below the <a href=""/geographies/view/Sengchen-Namdrak/TBRC_TOL1463"">Sengchen Namdrak</a> caves on the west bank of the Drichu River to the west of Derge.</p>
",
1469.0,,,Garpa Ritro,sgar pa ri khrod,སྒར་པ་རི་ཁྲོད།,, ,Geluk,Hermitage,,,,,19th,,,"<p>
	Garpa Ritro is a small hermitage between Lhasa and Drak Yerpa. Its origin is not currently recorded, but it is known as the residence of the Ling incarnations from at least the time of the <a href=""/biographies/view/Fifth-Ling/TBRC_P27"">Fifth Ling</a>. The Vajrabhairava sādhana he composed was published at the associated <a href=""/geographies/view/Garpa-Ritro-Printing-House/TBRC_G2CN10859"">Garpa Ritro Printing House</a>&nbsp;(established circa 1875) at the hermitage.&nbsp;&nbsp;</p>
",
1472.0,,,Drepung (India),bras spungs,འབྲས་སྤུངས།,, ,Geluk,Monastery,,,,20th,,15.028783,75.005238,"<p>
	Upon arriving in India from Tibet, monks of Drepung were temporarily housed with Buddhist monks from all schools and monasteries at <a href=""/geographies/view/Tosam-Tardo-Ling/TBRC_TOL1473"">Tosam Tardo Ling</a> at Buxa Duar from 1959-1969. The monks were later relocated to South India in 1969, where they reestablished the Drepung Monastery in exile. Modelled after Drepung, one of the three great monasteries in central Tibet, its monastic colleges Loseling and Gomang are attended by thousands of monks.&nbsp;</p>
<p>
	&nbsp;</p>
",
1474.0,,,Ganden Tritok Khang (India),dga' ldan khri thog khang,དགའ་ལྡན་ཁྲི་ཐོག་ཁང།,,Tritok Khang; Tripa House; Trithok Khang ,Geluk,Monastery,,,,20th,,14.992605,75.004226,"<p>
	Ganden Tritok Khang, is located at Ganden Monastery in-exile, in Karnataka, India. It is the office of the Throne Holders, or Tripa, of Ganden Monastery, who, as successors to <a href=""/biographies/view/Tsongkhapa-Lobzang-Drakpa/TBRC_P64"">Tsongkhapa Lobzang Drakpa</a>, are considered the leaders of the Geluk tradition.&nbsp;</p>
",
1475.0,,G4249,Ganden Pelgye Ling,dga' ldan 'phel rgyas gling,དགའ་ལྡན་འཕེལ་རྒྱས་གླིང།,,"Gaden Phelgye Ling, ",Geluk,Monastery,1938.0,,,,,24.697224,84.990044,"<p>
	Ganden Pelgye Ling is a Geluk monastery in Bodh Gaya, India. It was founded in 1938. In 1978 a renovated protector chapel was consecrated by the <a href=""/biographies/view/Sixth-Ling-Rinpoche/TBRC_P4559"">Sixth Ling Rinpoche</a>, who was appointed abbot in 1965. Since 1998, it is considered a branch of <a href=""/geographies/view/Namgyel-Monastery/TBRC_G4249"">Namgyel Monastery</a>.&nbsp;</p>
",
1476.0,,,Chokhor Ling,chos 'khor gling,ཆོས་འཁོར་གླིང།,,"Tibet-Institut Rikon; Kloster zum Rad der Lehre, ",Geluk,Monastery,1968.0,,,,,47.43655,8.802695,"<p>
	Chokhor Ling is a monastery in Rikon, Switzerland that was consecrated in 1968 by <a href=""/biographies/view/Trijang-Rinpoche/TBRC_P2596"">Trijang Rinpoche</a> and <a href=""/biographies/view/Ling-Rinpoche/TBRC_P4559"">Ling Rinpoche</a>, the two principal tutors of the Fourteenth Dalai Lama. Among the first Tibetan Buddhist monastic communities in the West, it is&nbsp;the first Tibetan Buddhist monastery in Switzerland and western Europe.&nbsp;</p>
",Q3152652
1477.0,,,Ganden (India),dga' ldan,དགའ་ལྡན།,, ,Geluk,Monastery,1969.0,,,,,14.991397,75.003104,"<p>
	Ganden Monastery in exile, located in Karnataka in southern India, was established in 1969 by monastic communities who had been temporarily settled at <a href=""/geographies/view/Tosam-Tardo-Ling/TBRC_TOL1473"">Tosam Tardo Ling</a> in Buxa Duar. Shartse and Jangtse monastic colleges were re-established and are attended by thousands of students.&nbsp;</p>
",
1478.0,,,Ling Khamtsen (India),gling khams tshan,གླིང་ཁམས་ཚན།,, ,Geluk,Monastery,1974.0,,,,,,,"<p>
	Ling Khamtsen in-exile is the residence of the Ling incarnation at <a href=""/geographies/view/Drepung-Monastery/TBRC_TOL1472"">Drepung Monastery</a> in Karnataka, southern India. It was founded in 1974 and was consecrated by the Fourteenth Dalai Lama. The <a href=""/biographies/view/Sixth-Ling-Rinpoche/TBRC_P4559"">Sixth Ling Rinpoche</a> briefly resided at the residence in Mundgod, though his primary home was at <a href=""/geographies/view/Chopra-House/TBRC_TOL1471"">Chopra House</a> in Dharamsala.&nbsp;&nbsp;</p>
",
1480.0,G2455,,Pombora Khamtsen,spom 'bo ra khams tshan,སྤོམ་འབོ་ར་ཁམས་ཚན།,,"Pomra Khamtsen; Bompora Khamtsen, spom ra , ",Geluk,Monastery,,,,,,,,"<p>
	Pombora Khamtsen was one of the larger monastic residence houses at <a href=""/geographies/view/Sera-Mey-Monastery/TBRC_G237"">Sera Me</a>&nbsp;monastic college of <a href=""/geographies/view/Sera-Monastery/TBRC_TBRC-ID"">Sera Monastery</a>.&nbsp;Traditionally home to monks from Litang, Mili, Gyeltang, Samling and Gangling regions of Kham, some of its famous residents included&nbsp;the <a href=""/biographies/view/Sixty-Fifth-Ganden-Tripa-Gendun-Tsultrim/TBRC_P355"">Sixty Fifth Ganden Tripa Gendun Tsultrim</a>.</p>
",
1496.0,G3266,,Dzinda Neseb,dzin mda' gnas gseb,འཛིན་མདའ་གནས་གསེབ།,, ,Sakya,Hermitage,,,,19th,,,,"<p>
	Dzinda Neseb is a hermitage in the Ga region of northern Kham. It was established in the mid-nineteenth century by <a href=""/biographies/view/Ngawang-Shedrub-Gyatso/TBRC_P7667"">Ngawang Shedrub Gyatso</a> and is associated with <a href=""/geographies/view/Tarlam-Monastery/TBRC_G2552"">Tarlam Monastery</a> in Jyekundo.&nbsp;</p>
",
1500.0,G4454,,Jasa Lhakhang,bya sa lha khang,བྱ་ས་ལྷ་ཁང།,恰萨拉康, ,"Kadam, Sakya",Temple,,,,,9th,29.2453,91.6844,"<p>
	Jasa Lhakhang, a temple outside of Tsetang, was in existence by the ninth century. It contains an image of Vairocana that is said to have been sponsored by Pelkortsen, Langdarma&#39;s grandson. Over the centuries it has been associated with the Kadam tradition and later the Sakya.&nbsp;</p>
",
1501.0,,,Druk Dechen Chokhor,brug bde chen chos 'khor,འབྲུག་བདེ་ཆེན་ཆོས་འཁོར།,德庆曲果寺, ,Drukpa Kagyu,Monastery,,,,16th,,,,"<p>
	Dechen Chokhor is a Drukpa Kagyu monastery in southern Tibet. It was founded in the sixteenth century by the <a href=""/biographies/view/First-Dechen-Yongdzin,-Ngawang-Zangpo/TBRC_P874"">First Dechen Yongdzin, Ngawang Zangpo</a>.&nbsp;</p>
",
1502.0,,G1PD110071,Karma Chokhor Dechen Ling,karma chos 'khor bde chen gling,ཀརྨ་ཆོས་འཁོར་བདེ་ཆེན་གླིང།,,"Karmé Chökhor Dechen Ling, ",Marpa Kagyu,Nunnery,1978.0,,,,,27.299061,88.571637,"<p>
	Karm&eacute; Ch&ouml;khor Dechen Ling is a nunnery above Rumtek in Sikkim that was initiated by the <a href=""/biographies/view/Sixteenth-Karmapa/TBRC_P865"">Sixteenth Karmapa</a> in the 1970s. It was completed by 1985.</p>
",
1506.0,,,Karma Migyur Ling,karma mi 'gyur gling,ཀརྨ་མི་འགྱུར་གླིང།,,Karma Mingyur Ling ,Marpa Kagyu,Monastery,1975.0,,,,,45.1502,5.42,"<p>
	Karma Migyur Ling is a Karma Kagyu Buddhist center in Montchardon, France. It was founded in 1975 by the <a href=""/biographies/view/Sixteenth-Karmapa,-Rangjung-Rigpai-Dorje/TBRC_P865"">Sixteenth Karmapa, Rangjung Rigpai Dorje</a>. Lama Teunsang was appointed spiritual director in 1976. It was built on land donated by a student of <a href=""/biographies/view/Kalu-Rinpoche/TBRC_P938"">Kalu Rinpoche</a>, Jean-Pierre Schnetzler.&nbsp;</p>
",Q86526962
1507.0,,,Dhagpo Kagyu Ling,dwags po bka’ brgyud gling,དྭགས་པོ་བཀའ་བརྒྱུད་གླིང།,, ,Marpa Kagyu,Monastery,1975.0,,,,,44.99923432,1.061962276,"<p>
	Dhagpo Kagyu Ling is a Kagyu Buddhist center in Dordogne, France that was founded in 1975 under the direction of Lamas Gendun and Jigme Tsewang on the orders of the <a href=""/biographies/view/Sixteenth-Karmapa/TBRC_P865"">Sixteenth Karmapa</a>. It is considered the European seat of the Karma Kagyu tradition under&nbsp;Trinley Thaye Dorje, one of two claimants to the title of Seventeenth Karmapa.&nbsp;</p>
",
1508.0,,,Buddhistisk Center Kobenhavn,,,, ,Karma Kagyu,Dharma Center,1972.0,,,,,55.72257115,12.57520206,"<p>
	Buddhistisk Center K&oslash;benhavn, or Buddhist Center Copenhagen, was founded in 1972 by Ol&eacute; and Hannah Nydahl in Copenhagen, Denmark. After a visit from the Sixteenth Karmapa, the center made plans to move to a larger facility, with the move completed by 1975.&nbsp;</p>
",Q12304594
1509.0,,,Karma Triyana Dharmachakra,,,, ,Karma Kagyu,Monastery,1976.0,,,,,42.07158564,-74.120812,"<p>
	Karma Triyana Dharmachakra is a Karma Kagyu monastery and Buddhist center located in Woodstock, New York. It was founded in with the sponsorship of&nbsp;Dr. C. T. Shen (1913-2007) in 1976 by the <a href=""/biographies/view/Sixteenth-Karmapa/TBRC_P865"">Sixteenth Karmapa</a>. It is considered the North American seat of the Karma Kagyu tradition under Ogyen Trinley Dorje, one of two claimants to the title of Seventeenth Karmapa.&nbsp;</p>
",Q977642
1510.0,,,Khampa Gar (Tashi Jong),khams pa sgar,ཁམས་པ་སྒར།,, ,Drukpa Kagyu,Monastery,1958.0,,,,,32.07525167,76.62578133,"<p>
	Khampagar is a Drukpa Kagyu monastery founded in 1958 by the&nbsp;<a href=""/biographies/view/Khamtrul-Rinpoche/TBRC_P848"">Eighth Kamtrul Rinpoche</a>, who fled the seat of the Khamtrul incarnation at <a href=""/geographies/view/Khampa-Gar/TBRC_G50"">Khampa Gar</a> monastery&nbsp;in Chamdo as a result of the Communist occupation of Tibet. Originally based in Kalimpong, the exile monastery moved to its present location in Tashi Jong, Himachal Pradesh, India in 1969.</p>
",
1511.0,,,Karma Drubgyu Thargay Ling,karma grub brgyud dar rgyas gling,ཀརྨ་གྲུབ་བརྒྱུད་དར་རྒྱས་གླིང།,,Tilokpur Nunnery ,Marpa Kagyu,Nunnery,1963.0,,,,,32.2324,76.0707,"<p>
	Karma Drubgyu Thargay Ling is a Karma Kagyu nunnery located in Himachal Pradesh, northern India. It was founded in the 1960&#39;s by the British-born nun Fredi Bedi, known also as Sister Palmo, under the guidance of the <a href=""/biographies/view/Sixteenth-Karmap/TBRC_P865"">Sixteenth Kar</a><a href=""/biographies/view/mapa/TBRC_P865"">mapa</a>.&nbsp;</p>
",
1512.0,,,Karma Drupgyud Choeling,karma grub brgyud chos gling,ཀརྨ་གྲུབ་བརྒྱུད་ཆོས་གླིང།,, ,Marpa Kagyu,Monastery,1976.0,,,,,34.09655319,77.60197902,"<p>
	Karma Drupgyud Choeling is a Kagyu monastery in Ladakh that was founded by the <a href=""/biographies/view/Sixteenth-Karmapa/TBRC_P865"">Sixteenth Karmapa</a>, who blessed the site in 1967. In 1975 construction began and it was completed in 1976.</p>
",
1513.0,,,Shri Karma Raja Mahavihara,phags zhing zhwa dmar dgon pa,འཕགས་ཞིང་ཞྭ་དམར་དགོན་པ།,, ,Marpa Kagyu,Monastery,,,,,,27.7151461,85.2907484,"<p>
	Karma Raja Mahavihara is a Karma Kagyu monastery at the Swayambhunath stupa in Kathmandu, Nepal. The first structure is attributed to the <a href=""/biographies/view/Fourth-Shamar-Rinpoche/TBRC_P317"">Fourth Shamar Rinpoche</a>. The <a href=""/biographies/view/Sixteenth-Karmapa/TBRC_P865"">Sixteenth Karmapa</a> stayed at the monastery for several months during the 1969-1970 winter. At this time the Sixteenth Karmapa initiated its renovation. It was badly damaged in the 2015 earthquake.</p>
",
1520.0,G4404,,Taser,mtha' ser,མཐའ་སེར།,, ,Marpa Kagyu,Nunnery,,,,,,,,"<p>
	Taser is a Kagyu nunnery in Nyemo. At the time of a 2000 survey, there were 33 nuns in residence.&nbsp;</p>
",
1522.0,,,Labrang Gyuto Dratsang,rgyud stod grwa tshang gsang chen rdo rje gling,རྒྱུད་སྟོད་གྲྭ་ཚང་གསང་ཆེན་རྡོ་རྗེ་གླིང།,,Labrang Upper Tantric College ,Geluk,Monastic College,1943.0,,,,,35.19405,102.50509,"<p>
	Gyuto Dratsang Sangchen Dorje Ling (rgyud stod grwa tshang gsang chen rdo rje gling), more popularly known as Gyuto Dratsang, meaning the &lsquo;Upper Tantric College,&rsquo; is a monastic college for tantric studies at <a href=""/geographies/view/Labrang-Tashikhyil/TBRC_G162"">Labrang Tashikhyil</a> (bla brang bkra shis &#39;khyil) Monastery. It is maintained that the college was founded by the <a href=""/biographies/view/Fifth-Jamyang-Zhepa,-Yeshe-Tenpai-Gyaltsen/TBRC_P1495"">Fifth Jamyang Zhepa, Yeshe Tenpai Gyaltsen</a> (&#39;jam dbyangs bzhad pa 05 ye shes bstan pa&#39;i rgyal mtshan, 1916&ndash;1942), in 1928. In 1937, the Fifth Jamyang Zhepa and his brother, the <a href=""/biographies/view/Fourth-Belmang,-Jigme-Tsultrim-Namgyel/TBRC_P5368"">Fourth Belmang, Jigme Tsultrim Namgyel</a> (dbal mang 04 &#39;jigs med tshul khrims rnam rgyal (1918(?)/1920&ndash;1957), traveled to Central Tibet. When they returned to Amdo in 1941, they brought along tantric masters from <a href=""/geographies/view/Gyuto-Monastery/TBRC_G236"">Gyuto Monastery</a> (rgyud stod grwa tshang) in Lhasa. The Fifth Jamyang Zhepa then assigned his brother, the Fourth Belmang, to build the college infrastructure, including the assembly hall and ritual chapels, which were completed within two years. The college was formally inaugurated in 1943.</p>
<p>
	The college follows the tantric tradition and practice and adopts the same academic curriculum and administrative system as Gyuto Monastery of Lhasa, Central Tibet. It thus assumes the eponym from the central tantric monastery in Lhasa</p>
<p>
	Gyuto Dratsang is one of the four Tantric colleges of Labrang Monastery, the others being Gyume Dratsang (rgyud smad grwa tshang), <a href=""/geographies/view/Kyedor-Dratsang/TBRC_G3212"">Kyedor Dratsang</a> (kya&#39;i rdor grwa tshang), and <a href=""/geographies/view/Dukhor-Dratsang/TBRC_G8LS12072"">Dukhor Dratsang</a> (dus &#39;khor grwa tshang). Labrang also has two non-tantric monastic colleges&mdash;Tsenyi Dratsang (mtshan nyid grwa tshang) and <a href=""/geographies/view/Menpa-Dratsang/TBRC_G1716"">Menpa Dratsang</a> (sman pa grwa tshang).</p>
",
1523.0,,,Labrang Gyume Dratsang,bla brang rgyud smad grwa tshang,བླ་བྲང་རྒྱུད་སྨད་གྲྭ་ཚང།,,Labrang Lower Tantric College ,Geluk,Monastic College,1716.0,,,,,35.19405,102.50509,"<p>
	Gyume Dratsang (rgyud smad grwa tshang) is a monastic college for tantric studies at <a href=""/geographies/view/Labrang-Tashikhyil/TBRC_G162"">Labrang Tashikhyil</a> (bla brang bkra shis &#39;khyil) Monastery. It was established by the <a href=""/biographies/view/First-Jamyang-Zhepa,-Jamyang-Zhepai-Dorje/TBRC_P423"">First Jamyang Zhepa, Jamyang Zhepai Dorje</a> (&#39;jam dbyangs bzhad pa 01 &#39;jam dbyangs bzhad pa&#39;i rdo rje, 1648&ndash;1721/1722), in 1716. Some scholars, however, date the establishment of the college as 1719.<br />
	<br />
	The college follows the tantric tradition and practice and adopts the academic curriculum and administrative system of <a href=""/geographies/view/Gyume-Monastery/TBRC_G394"">Gyume Monastery</a> (rgyud smad grwa tshang) of Lhasa, Central Tibet. It thus assumes the eponym from the central tantric monastery in Lhasa.<br />
	<br />
	Gyume Dratsang is one of the four Tantric colleges of Labrang Monastery, the others being Gyuto Dratsang (rgyud stod grwa tshang), <a href=""/geographies/view/Kyedor-Dratsang/TBRC_G3212"">Kyedor Dratsang</a> (kya&#39;i rdor grwa tshang), and <a href=""/geographies/view/Dukhor-Dratsang/TBRC_G8LS12072"">Dukhor Dratsang</a> (dus &#39;khor grwa tshang). Labrang also has two non-tantric monastic colleges&mdash;Tsenyi Dratsang (mtshan nyid grwa tshang) and <a href=""/geographies/view/Menpa-Dratsang/TBRC_G1716"">Menpa Dratsang</a> (sman pa grwa tshang).</p>
",
1524.0,,,Ghum Yiga Choeling,yid dga chos gling,ཡིད་དག་ཆོས་གླིང།,,"Ghoom Yiga Choling, ",Geluk,Monastery,,,,,,27.0074104,88.2464516,"<p>
	Yiga Choeling is a Geluk monastery located in Ghum, Darjeeling, in northern India. It was founded by Geshe Sherab Gyatso.</p>
",Q3320284
1526.0,G1PD110073,,Dubdi,sgrub sde gsang sngag rdo rje gdan,སྒྲུབ་སྡེ་གསང་སྔག་རྡོ་རྗེ་གདན།,,Yukzom; Drubde Sang Ngak Dorje Den ,Nyingma,Monastery,1701.0,,,,,27.3666733,88.2300106,"<p>
	Dubdi, also known as Yukzom, is a Nyingma monastery in Sikkim that was founded in 1701 during the reign of Chakdor Namgyal, the Third King of Sikkim.&nbsp;</p>
",Q5310691
1533.0,G4717,,Do Chorten,,,, ,"Barawa Kagyu, Drukpa Kagyu",Monastery,,,,,,,,"<p>
	Do Chorten is a Drukpa Kagyu monastery in Bhutan. In the fourteenth century it was given to <a href=""/biographies/view/Barawa-Gyeltsen-Pelzang/TBRC_P1932"">Barawa Gyeltsen Pelzang</a>, but has since reverted to the Drukpa tradition.&nbsp;</p>
",
1534.0,,,Tsangsar Namgon,gtsang sar rnam dgon,གཙང་སར་རྣམ་དགོན།,"Canshagong, 参沙公", ,Barom Kagyu,Monastery,,,,,,32.16336,95.62048,"<p>
	Tsangsar Namgon was a Barom Kagyu monastery in Nangchen. It was one of three monasteries controlled by the <a href=""/communities/view/Tsangsar/TBRC_TOL1540"">Tsangsar</a> family, alongside <a href=""/geographies/view/Lachab/TBRC_G1KR2864"">Lachab</a> and <a href=""/geographies/view/Lhalam/TBRC_G1KR2864"">Lhalam</a>. It was founded by Tsangsar Sonam Yeshe, the previous incarnation of <a href=""/biographies/view/Chime-Dorje/13747"">Chime Dorje</a>.&nbsp;</p>
<p>
	Map coordinates kindly contributed by Gerd Manusch.</p>
",
1535.0,,,Gechak Monastery,gad chags dgon,གད་ཆགས་དགོན།,,"Gebchak; Gebchak; Gebchag, ge bcags , ",Nyingma,Nunnery,1893.0,,,,,31.992329,95.954874,"<p>
	Gechak is a Nyingma nunnery in Nangchen that was founded in 1893 by the <a href=""/biographies/view/First-Gechak-Rinpoche,-Tsangyang-Gyats/TBRC_P7356"">First Gechak Rinpoche, Tsangyang Gyatso</a>,&nbsp;on the suggestion of the <a href=""/biographies/view/First-Tsoknyi,-Pema-Drime-Wozer/TBRC_P7262"">First Tsoknyi, Pema Drime Wozer</a>.&nbsp;</p>
<p>
	Coordinates kindly provided by Gerd Manusch.</p>
",
1536.0,,,Dzonggo Ling,rdzong mgo gling,རྫོང་མགོ་གླིང།,,"Fortress Peak; Raja Dzong, ",Nyingma,Hermitage,,,,,,32.062839,95.948496,"<p>
	Dzonggo Ling, known in English as Fortress Peak, is a hermitage associated with <a href=""/geographies/view/Lachab-Monastery/TBRC_G1KR2864"">Lachab Monastery</a>. It was a practice site of members of <a href=""/biographies/view/Tulku-Urgyen/TBRC_P9901"">Tulku Urgyen</a>&#39;s family as well as his previous incarnation.&nbsp;</p>
<p>
	Coordinates kindly provided by Gerd Manusch.</p>
",
1538.0,,,Tergar Ösel Ling,gter gar 'od gsal gling,གཏེར་གར་འོད་གསལ་གླིང།,, ,"Marpa Kagyu, Nyingma",Monastery,1990.0,,,,,27.718043,85.27668,"<p>
	Tergar &Ouml;sel Ling is a retreat center in Kathmandu Valley. Built by <a href=""/biographies/view/Tulku-Urgyen/TBRC_P9901"">Tulku Urgyen</a> in the early 1990s initially for Tsoknyi Rinpoche, it is now under the direction of his brother, Mingyur Rinpoche.</p>
",
1541.0,,G33,Pema Khyung Dzong,,,, ,Karma Kagyu,Monastery,,,,13th,,29.7277353,90.573371,"<p>
	Pema Khyung Dzong is a hermitage above <a href=""/geographies/view/Tsurpu-Monastery/TBRC_G33"">Tsurpu Monastery</a>. It was first used by the <a href=""/biographies/view/Second-Karmapa,-Karma-Pakshi/TBRC_P1487"">Second Karmapa, Karma Pakshi</a>. Many masters since have done retreat there, including <a href=""/biographies/view/Tulku-Urgyen/TBRC_P9901"">Tulku Urgyen</a>.</p>
",
1542.0,,,Benchen,ban chen dgon,བན་ཆེན་དགོན།,, ,Marpa Kagyu,Monastery,1987.0,,,,,27.71107005,85.28913201,"<p>
	Benchen is a Kagyu monastery in the Swayambhu area of Kathmandu, Nepal, that was founded in 1987 and was led by <a href=""/biographies/view/Sangye-Nyenpa-Rinpoche/TBRC_P10580"">Sangye Nyenpa Rinpoche</a> and <a href=""/biographies/view/Tenga-Rinpoche/TBRC_P850"">Tenga Rinpoche</a>. There are several branch monasteries throughout the Himalayas and one in Europe, as well as the original <a href=""http://G214"">Benchen Monastery</a> located in Kham.&nbsp;</p>
",Q816722
1544.0,,,Pema Choling,padma chos gling,པདམ་ཆོས་གླིང།,, ,"Marpa Kagyu, Nyingma",Monastery,,,,,,28.5887139,84.639508,"<p>
	Pema Choling is a monastery in Nubri, Nepal. It was the monastery and ngakpa community of Lama Tashi Dorje, a contemporary of Tulku Urgyen. Tulku Urgyen stayed at Pema Choling for five years.&nbsp;</p>
",
1546.0,,,Drapu Choling,grwa phu chos gling,གྲྭ་ཕུ་ཆོས་གླིང།,,"Tashi Choling, bkra shis chos gling , ",Barawa Kagyu,Monastery,,,,16th,,28.36652283,85.38243636,"<p>
	Drapu Choling, also known as Tashi Choling, is a Barawa Kagyu monastery in Kyirong. It was established on the site of a village temple in the sixteenth century by <a href=""/biographies/view/Namkha-Dorje/TBRC_P6187"">Namkha Dorje</a>, who spread the Barawa tradition in the region. It was controlled by the <a href=""/communities/view/Jampel-Dechenling/TBRC_TOL1550"">Jampel Dechenling</a> family since the early eighteenth century, and traditionally had close ties with Kagyu Gonsar in the Chumbi valley. It was destroyed in the Cultural Revolution and has not been rebuilt; a new monastery was built in Dharamsala by the Jampel Dechenling family and named <a href=""/geographies/view/Tashi-Choling/TBRC_TOL1548"">Tashi Choling</a>.</p>
",
1548.0,,,Tashi Choling,bkra shis chos gling,བཀྲ་ཤིས་ཆོས་གླིང།,, ,Barawa Kagyu,Monastery,1984.0,,,,,32.2354418,76.32685186,"<p>
	Tashi Choling is a Barawa monastery in Dharamsala. Jetsun Tenzin Norbu, a member of the <a href=""/communities/view/Jampel-Dechen-Lingpa/TBRC_TOL1550"">Jampel Dechen Lingpa</a> family of Kyirong, established it in 1984.</p>
",
1551.0,,Dondrubding,Chakkyi Yangtse,lcags kyi yangs rtse,ལྕགས་ཀྱི་ཡངས་རྩེ།,, ,Barawa Kagyu,Hermitage,,,,16th,,,,"<p>
	Chakkyi Yangtse is a hermitage affiliated to <a href=""/geographies/view/Dondrubding-Monastery/TBRC_G512"">Dondrubding Monastery</a>. It was likely established by <a href=""/biographies/view/Barawa-Tulku-Namkha-Gyeltsen/TBRC_P475"">Barawa Tulku Namkha Gyeltsen</a> in the early sixteenth century.</p>
",
1552.0,,,Chungtang,,,,"Tsunmo Rinchentang, btsun mor rin chen thang , ","Barawa Kagyu, Drigung Kagyu",Monastery,,,,17th,,27.60592556,88.64577615,"<p>
	Chungtang Monastery is a Nyingma institution in northern Sikkim. It was first established as a Barawa Kagyu monastery by <a href=""/biographies/view/Konchok-Gyeltsen/TBRC_P7118"">Konchok Gyeltsen</a> in the seventeenth century and was converted in 1788, apparently after the local people rebelled against the head lama. It was rebuilt in 1968, using wood from the original monastery, and a statue of Konchok Gyeltsen was placed on the main altar in the 1980s. A small stūpa above the monastery honors its original founder.&nbsp;</p>
",
1555.0,,,Tangkya Gon,thang skya dgon pa,ཐང་སྐྱ་དགོན་པ།,, ,Sakya,Monastery,,,,,,,,"<p>
	Tangkya is a Sakya monastery located in the Gonjo region of Kham. It is the seat of the Sendo Rinpoche.&nbsp;</p>
",
1560.0,,G1KR817,Lhalung Ritro,lha lung ri khrod,ལྷ་ལུང་རི་ཁྲོད།,拉隆寺,,"Geluk, Nyingma",Hermitage,,,,19th,,29.69414,91.05216,"<p>
	Lhalung Hermitage was founded in the nineteenth century by Shakya Yarpel, the eleventh Nechung Oracle, near a cave where Lhalung Pelgyi Dorje is said to have visited. Considered a branch of <a href=""/geographies/view/Nechung-/TBRC_G1KR817"">Nechung </a>before 1959, it was associated with the Nyingma tradition. Drepung monks were formerly in residence there. It is located in the hills above Lhasa.</p>
",
1563.0,,,Dosib,mdo srib,མདོ་སྲིབ།,,", mdo srid , ",Sakya,Monastery,,,,,,,,"<p>
	Dosib is a Sakya monastery in Jomda, Kham.</p>
",
1564.0,,,Dungdo,dung mdo,དུང་མདོ།,, ,Sakya,Monastery,,,,,,,,"<p>
	Dungdo is a Sakya monastery in Jomda, Kham.</p>
",
1565.0,,,Dzamtok,dzam thog,ཛམ་ཐོག་།,, ,Sakya,Monastery,,,,,,,,"<p>
	Dzamtok is a Sakya monastery in Jomda, Kham.</p>
",
1566.0,,,Shangto,shangs mtho,ཤངས་མཐོ་།,, ,Sakya,Monastery,,,,,,,,"<p>
	Shangto is a Sakya monastery in the Derge region of Kham.</p>
",
1569.0,,,Khalek,kha legs,ཁ་ལེགས།,,"Kharlek, mkhar legs , ",Nyingma,Hermitage,,,,19th,,,,"<p>
	Khalek is a Nyingma hermitage in the Jomda region of Kham. It was established in the nineteenth century by a master named Khenpo Pema Sherab Zangpo.&nbsp;</p>
",
1570.0,,,Dogyu Tosam Ling,mdo rgyud thos bsam gling,མདོ་རྒྱུད་ཐོས་བསམ་གླིང།,, ,Nyingma,Monastic College,,,,,,33.266298,100.650865,"<p>
	Dogyu Tosam Ling is the monastic college at <a href=""/geographies/view/Dartang-Monastery/TBRC_G523"">Dartang Monastery</a>.&nbsp;</p>
",
1572.0,,,"Sakya Monastery, Seattle",,,,,Sakya,Dharma Center,1974.0,,,,,47.68919,-122.35825,"<p>
	Sakya Monastery is a Sakya dharma center in Seattle, Washington. It was established in 1974 as Sakya Tegchen Choling by <a href=""/biographies/view/Dezhung-Rinpoche/TBRC_P7679"">Dezhung Rinpoche</a> and <a href=""/biographies/view/Sakya-Dagchen-Rinpoche/TBRC_P10488"">Sakya Dagchen Rinpoche</a>, and moved to its current location, a former Presbyterian church, in 1984.&nbsp;</p>
",
