tol_id,tbrc_id,branch_of,primary_name,wylie_name,tibetan_name,chinese_name,name_variants,traditions,place_types,founded_date,founded_date_approximate,founded_date_alternate,founded_century,existed_by_century,lat,long,description,wikidata_id
1185,G1TD35,G162,Gyelwa Sengge Ngaro Lhakhang,rgyal ba seng ge'i nga ro'i lha khang,རྒྱལ་བ་སེང་གེའི་ང་རོའི་ལྷ་ཁང་།,,Dedenling Sengge Ngaro ,Geluk,Temple,1809,,,19th,,35.19399,102.50572,"<p>
	Gyelwa Sengge Ngaro temple, also called Dedenling Sengge Ngaro, was built in 1809 within the <a href=""/geographies/view/Labrang-Tashikhyil-Monastery/TBRC_G162"">Labrang Tashikhyil Monastery</a> in Amdo by the Second Zamtsa Sertri, <a href=""/biographies/view/Lobzang-Jigme-Namkha/TBRC_P6899"">Lobzang Jigme Namkha</a>, in 1809. He constructed the temple at the recommendation of the Third Jamyang Zhepa, <a href=""/biographies/view/Lobzang-Tupten-Jigme-Gyatso/TBRC_P124"">Lobzang Tupten Jigme Gyatso</a>. The temple was dedicated to the Sukhavati buddafield and contained an enormous statue of Avalokiteshvara in the form of Simhanada.&nbsp;</p>
<p>
	&nbsp;</p>
",
1186,G1AG96,,Lingto College,gling stod grwa tshang,གླིང་སྟོད་གྲྭ་ཚང།,, ,Geluk,Monastic College,,,,,,,,"<p>
	Lingto is one of several monastic colleges at <a href=""/geographies/view/Chamdo-Jampa-Ling/TBRC_g180"">Chamdo Jampa Ling</a>.</p>
",
1187,G214,G33,Ga Benchen Monastery,sga ban chen dgon,སྒ་བན་ཆེན་དགོན།,, ,Karma Kagyu,Monastery,1380,,,,,32.84455,97.14682,"<p>
	Ga Benchen Monastery is a Kagyu monastery in Yushu that was founded in 1380. It is described as a branch monastery of&nbsp;<a href=""/geographies/view/Tsurpu/TBRC_g33"">Tsurpu</a>. It is a seat of the Sanggye Nyenpa incarnations.</p>
",
1188,G4447,,Sakar Samdrub Ling,sa dkar bsam 'grub gling,ས་དཀར་བསམ་འགྲུབ་གླིང།,, ,Sakya,Hermitage,,,,,,,,"<p>
	Sakar Samdrub Ling is a small Sakya hermitage in the Denkhok region of Derge.</p>
",
1189,G2581,,Ladro Monastery,gla gro bsam grub lha ldan chos 'khor gling,གླ་གྲོ་བསམ་གྲུབ་ལྷ་ལྡན་ཆོས་འཁོར་གླིང་།,拉喔寺,Ladro Samdrub Lhaden Chokhor Ling ,Karma Kagyu,Monastery,1420,,,,,32.34979,97.16551,"<p>
	Ladro Samdrub Lhaden Chokhor Ling is a Karma Kagyu monastery in Yushu, Kham. It was founded in 1420.</p>
",
1190,,,Khamarin Khiid,,,,Hamariin Khiid; Khamryn Khiid; Khamaryn Khural; Khamar Monastery ,"Geluk, Nyingma",Monastery,1820,,,19th,,44.597384,110.273608,"<p>
	Khamarin Khiid is a important Buddhist monastery located in the Eastern Gobi province of Mongolia. Founded by Danzan Ravjaa, the Fifth Noyon Khutuktu, it was an important site of religious and social activity until its destruction in 1937 during the purges. &nbsp;At its height there were over 500 monks and 80 temples at the site. Beginning in 1990, the site was rehabilitated and expanded; it now houses a museum showcasing Ravjaa&#39;s texts and artifacts, which were carefully hidden and preserved to avoid their destruction. There is a small cohort of monks and an impressive representation of the Buddhist pureland Shambhala, enveloped by 108 stupas.&nbsp;</p>
",
1191,G3249,G2KR132,Riwo Gegye Ganden Shedrubling,ri bo dge rgyas dga' ldan bshad sgrub gling,རི་བོ་དགེ་རྒྱས་དགའ་ལྡན་བཤད་སྒྲུབ་གླིང།,,"Nomiin Ikh Khuree; Zuun Khuree; Riwogejigandanshaddublin, ",Geluk,Monastery,1654,,,,,,,"<p>
	Riwo Gegye Ganden Shedrubling, or Nomiin Ikh Khure, was a Geluk complex located in the capital of Mongolia. It was founded around 1654 during the time of the First Jetsundampa, <a href=""/biographies/view/Zanabazar/TBRC_P5779"">Zanabazar</a>.&nbsp;The site, also known as Zuun (east) Khuree, encompassed many temples, all centered around the main assembly hall. Colleges, temples, residences, stupas, and a printery were some of the structures comprising this area of Ikh Khuree. In 1937, the complex was completely destroyed.&nbsp;</p>
",
1192,G2KR4,,Amarbayasgalant,,,慶寧寺,"Urgun Elhe Sy; Amurbayasqulangtu keyid, 慶寧寺 ",Geluk,Monastery,1725,,,,,49.48,105.085,"<p>
	Amarbayasgalant, a Geluk monastery in Mongolia, was constructed in stages beginning in 1725, upon orders given in 1722 by Emperor Kangxi, who intended that the remains of <a href=""/biographies/view/Zanabazar/TBRC_P5779"">Zanabazar</a> be interred there. During the purges of the 1930s, the complex was damaged, although it fared better than other Mongolian monasteries. Beginning in the 1980s, the complex was restored.</p>
",
1194,,G2KR132,Kunga Choling,kun dga' chos gling grwa tshang,ཀུན་དགའ་ཆོས་གླིང་གྲྭ་ཚང།,,"Güngaachoilin datsan, ",Geluk,Monastery,1809,,,,,47.922385,106.895548,"<p>
	Kunga Choling, a Geluk philosophical college, is located in present day Ulan Bator, Mongolia. It was originally founded as part of the <a href=""/geographies/view/Ikh-Khuree/TBRC_G2KR132"">Ikh Khuree</a> monastic-city complex in 1809 by the <a href=""/biographies/view/Fourth-Jetsundampa./TBRC_P5778"">Fourth Jetsundampa</a>. The curriculum was based on&nbsp;<a href=""/geographies/view/Drepung-Loseling/TBRC_G126"">Drepung Loseling</a> textbooks. Kunga Choling was almost entirely destroyed in 1938, save for a single pillar. A temple was rebuilt in 2001 on the original site.&nbsp;</p>
",
1195,,,Gyu Dratsang,rgyud grwa tshang,རྒྱུད་གྲྭ་ཚང་།,,Jud Datsan ,Geluk,Monastic College,,,,18th,18th,47.922615,106.893545,"<p>
	Gyu Dratsang, a Geluk Tantric college, was originally located in the Zuun (east) Khuree section of the Ikh Khuree monastic-city complex of Mongolia. It was destroyed in 1938. In 2011, a new building was established on the grounds of Gandan Monastery. Map location reflects the current location.&nbsp;</p>
",
1196,G2821,,Nedong Tsetsokpa,sne gdong rtse tshogs pa,སྣེ་གདོང་རྩེ་ཚོགས་པ།,,"Neudong, ne'u gdong , ",Sakya,Monastery,,,,13th,,29.22846,91.7848,"<p>
	Nedong Tsetsokpa is a Sakya monastery in U, on the south bank of the Yarlung River. It was located behind the Nedong Tsetsokpa Palace, the seat of the Pakmodru Dynasty. It was founded in the thirteenth century by a discple of <a href=""/biographies/view/Pakpa-Lodro-Gyeltsen/TBRC_P1048"">Pakpa Lodro Gyeltsen</a>.&nbsp;<a href=""/biographies/view/Śākyaśrībhadra/TBRC_p1518"">Śākyaśrībhadra</a>&nbsp;is associated with the monastery, which is considered one of four monastic communities (jo gdan sde bzhi) founded by his disciples and known for observance of the Vinaya.&nbsp;</p>
",
1197,G321,,Chokhor Gang,,,,,Sakya,Monastery,,,,,15th,,,,
1199,G1663,,Tarde Monastery,thar bde dgon,ཐར་བདེ་དགོན།,塔德寺,"Tarde Hermitage, thar bde ri khrod , ",Bon,Monastery,,,,13th,,32.26667,98.38333,"<p>
	Tarde Hermitage, or Monastery, is an ancient Bon institution in the Ling region of Kham, to the north of Derge. It was founded in the thirteenth century by Drubchen Kunga Namgyel. A practioner based there named Yungdrung Puntsok was a childhood teacher of <a href=""/biographies/view/Jamgon-Kongtrul/TBRC_p264"">Jamgon Kongtrul</a> in the second decade of the ninteenth century.</p>
",
1200,G2KR18,,Baruun Khiid,,,贺兰山南寺,"Baruun khiid; Baraγun Keyid; baragun keyid; Baraghun keid; Helanshan nansi; Guangzong si, 贺兰山南寺; 广宗寺 ",Geluk,Monastery,1756,,,,,38.663012,105.799951,"<p>
	Baruun Khiid is a Geluk temple in the Alashan region of Inner Mongolia. It was founded in 1756.</p>
",
1201,G2KR10,,Pekar Choling,pad dkar chos gling,པད་དཀར་ཆོས་གླིང།,广觉寺,"Badgar choiling süm; badgar coyiling sum-e; Badghar coiling süme; Udan juu; Wudang zhao; Guangjue si; Baotou Wudangzhao, pad dkar chos gling, 五当召; 广觉寺 ",Geluk,Monastery,1690,,,,,40.792274,110.314185,"<p>
	Pekar Choling is a Geluk monastery located northeast of Baotou city in Inner Mongolia. It was founded in 1690.</p>
",
1204,G2KR46,,Erdene Zuu,e rte ni jo bo,ཨེ་རྟེ་ནི་ཇོ་བོ་།,光显寺,"Erdene juu; Erdeni zuu; erdeni job-a; Erdeni juu; Eerdeni zhao; Guangxian si, 额尔德尼召; 光显寺; 光显寺 ","Geluk, Sakya",Monastery,1585,,,,,47.201711,102.843129,"<p>
	Erdene Zuu is regarded as the oldest surviving Buddhist monastery of Mongolia and was founded in 1585 by Abatai Khan, a descendant of Chinggis Khan. The area was formerly known as Kharkhorum, the palace and adminstrative center of the Mongol empire. Erdene Zuu was initially a Sakya institution but was converted to Geluk in 1685 during the time of the First Jetsundampa. Though severely damaged during the communist purges of the early 20th century, Erdene Zuu has been revitalized since 1990 and is an active site of Buddhist practice. The surrounding region was designated as a UNESCO&nbsp;world heritage site in 2004.</p>
",
1205,g4812,,Lhateng,lha steng dgon pa,ལྷ་སྟེང་དགོན་པ།,, ,Karma Kagyu,Monastery,1185,,,,,,,"<p>
	Lhateng, a small Karma Kagyu institution in Kham was founded by the&nbsp;<a href=""/biographies/view/First-Karmapa,-Dusum-Khyenpa/TBRC_p1400"">First Karmapa, Dusum Khyenpa</a>&nbsp;in 1185. The <a href=""/biographies/view/Third-Karmapa,-Rangjung-Dorje/TBRC_p66"">Third Karmapa, Rangjung Dorje</a>, established a hermitage there in the early fourteenth century.</p>
",
1206,G2GS1050,,Ganden Mamo,dga' ldan ma mo,དགའ་ལྡན་མ་མོ།,, ,Karma Kagyu,Monastery,1386,,,,,,,"<p>
	Ganden Mamo was a small Karma Kagyu monastery in Kongpo, on the <a href=""/geographies/view/Tsari/TBRC_g4631"">Tsari</a> pilgrimage circuit, that was founded by the <a href=""/biographies/view/Khacho-Wangpo-/TBRC_P1413"">Second Zhamar, Khacho Wangpo</a> in 1386.</p>
",
1211,,g18,Gojo Banak,go 'jo sba nag,གོ་འཇོ་སྦ་ནག།,, ,Nyingma,Monastery,,,,20th,,,,"<p>
	Gojo Banak appears to have been a branch monastery of <a href=""/geographies/view/Pelyul/TBRC_g18"">Pelyul</a>. It was established by the <a href=""/biographies/view/Second-Penor-Rinpoche/TBRC_p7359"">Second Penor Rinpoche</a> in the early twentieth century.</p>
",
1212,G3821,,Dago Monastery,brda go,བརྡ་གོ།,, ,Nyingma,Monastery,,,,,20th,,,"<p>
	Dago was a Nyingma monastery in Derge, modern Pelyul County, Sichuan. It burned in the early twentieth century and was rebuilt by the <a href=""/biographies/view/Second-Penor-Rinpoche/TBRC_P7359"">Second Penor Rinpoche</a> as a center of Nyingtik practice.</p>
",
1213,G4169,,Zingpa Takgo,zing pa stag mgo,ཟིང་པ་སྟག་མགོ།,, ,Nyingma,Hermitage,,,,15th,,,,"<p>
	Zingpa Taggo was a Nyingma hermitage in Pelyul founded by <a href=""/biographies/view/Tashi-Jungne/TBRC_P8764"">Tashi Jungne</a>, a main disciples of <a href=""/biographies/view/Longchenpa/TBRC_P1583"">Longchenpa</a>. <a href=""/biographies/view/Sherab-Ozer/TBRC_p638"">Sherab Ozer</a> spent time there composing works.</p>
",
1214,G4808,,Trengpo,phreng po,འཕྲེང་པོ།,, ,Nyingma,Hermitage,,,,,16th,,,"<p>
	Trengpo was a hermitage in southern Tibet, the seat of <a href=""/biographies/view/Sherab-Ozer/TBRC_P638"">Sherab Ozer</a>.</p>
",
1215,G2GS1305,,Tashi Tse,bkra shis rtse dgon,བཀྲ་ཤིས་རྩེ་དགོན།,, ,Geluk,Monastery,,,,,16th,,,"<p>
	Tashi Tse was a small Geluk monastery in Pasho.</p>
",
1216,G1686,G35,Ringu Monastery,ri mgul dgon,རི་མགུལ་དགོན།,仁古寺,"Tubten Dechen Ling; Derge Dzari Ringu; Rigul; Ringul, thub bstan bde chen gling;  sde dge rdza ri mgul dgon, ","Karma Kagyu, Shangpa Kagyu",Monastery,1475,,,,,32.23333,99.26667,"<p>
	Ringu Monastery in Derge was founded in 1475 by the <a href=""/biographies/view/Seventh-Karmapa/TBRC_P821"">Seventh Karmapa</a>. It followed the Karma Kagyu and Shangpa Kagyu traditions.</p>
",
1217,G430,,Chakhyi Lhakhang,bya khyi lha khang,བྱ་ཁྱི་ལྷ་ཁང་།,,Chakyi Lhakang ,"Kadam, Nyingma",Temple,,,,,12th,,,"<p>
	Chakhyi Lhakang was a small temple in Kham known for transmitting the Vinaya. It existed by the twelfth century, when the young <a href=""/biographies/view/Pakmodrupa/TBRC_p127"">Pakmodrupa</a> served there.</p>
",
1218,G1KR1455,,Chenye Monastery,spyan g.yas dgon pa,སྤྱན་གཡས་དགོན་པ།,建叶寺,"Putang Chenye, phu thang spyan g.yas , ","Geluk, Marpa Kagyu, Nyingma",Monastery,,,,11th,,28.97897,91.51028,"<p>
	Chenye Monastery in Chonggye was founded by <a href=""/biographies/view/Drapa-Ngonshe/TBRC_P4655"">Drapa Ngonshe</a> in the eleventh century. It is said that <a href=""/biographies/view/Go-Lotsāwa/TBRC_P318"">Go Lotsāwa</a>, who was born in the Chonggye region, studied at Chenye. It was later converted to Kagyu and then Geluk. According to tradition, the right eye of Śāriputra was installed in the temple as a relic, hence its name.&nbsp;</p>
",
1219,G380,,Beri Monastery,be ri dpal ldan 'gro phan gling,བེ་རི་དཔལ་ལྡན་འགྲོ་ཕན་གླིང་།,白利寺,"baili si; bairi si, pad ri dgon; bon ru dgon; be ru dgon, 白日寺; 白利寺 ",Geluk,Monastery,1649,,,,,31.61667,99.86667,"<p>
	Beri is a Geluk monastery located in the Kandze region of Kham. It was founded in 1649 and is the seat of the Getak Tulku lineage.</p>
",
1220,G879,,Labrang Shar,sa skya bla brang shar,ས་སྐྱ་བླ་བྲང་ཤར།,, ,Sakya,Monastery,,,,,,,,"<p>
	Labrang Shar was a residence palace at <a href=""/geographies/view/Sakya-Monastery/TBRC_880"">Sakya Monastery</a>.</p>
",
1224,G1602,,Nyarong Gojam Gon,nyag rong go 'byams dgon,ཉག་རོང་གོ་འབྱམས་དགོན།,贡觉寺,"gong jue si, go 'byams dgon, 贡觉寺 ",Nyingma,Monastery,1159,,,,,30.96667,100.2,"<p>
	Gojam is a Nyingma monastery in the Nyarong region of Kham. It was founded in 1159 by <a href=""/biographies/view/Katokpa-Drutsa-Gangpa/TBRC_P2CN11092"">Katokpa Drutsa Gangpa</a>. In the nineteenth century <a href=""/biographies/view/Nyakla-Pema-Dudul/TBRC_P2424"">Nyakla Pema Dudul</a> taught at Gojam.&nbsp;</p>
",
1226,G3919,,Chodrak Gon,chos grags dgon,ཆོས་གྲགས་དགོན།,曲扎寺,"quzha si, ",Nyingma,Monastery,,TRUE,,,,30.490146,100.09657,"<p>
	Chodrak Gon is a Nyingma monastery in the Litang region of Kham. It was founded by <a href=""/biographies/view/Lama-Tsondru-Gyeltsen/TBRC_P0RK1256"">Lama Tsondru Gyeltsen</a>&nbsp;around the thirteenth or fourteenth century.&nbsp;</p>
<p>
	&nbsp;</p>
",
1228,G1TD37,,Nub Padmo De,nub padmo'i sde,ནུབ་པདམོའི་སྡེ།,, ,Sakya,Monastery,,,,13th,,,,"<p>
	A Sakya monastery in the Drakkar territory outside Liangzhou, modern-day Wuwei. Nub Padmo De was one of four monasteries that&nbsp;<a href=""/biographies/view/Sakya-Paṇḍita-Kunga-Gyeltsen/TBRC_p1056"">Sakya Paṇḍita Kunga Gyeltsen</a>&nbsp;(sa skya paN+Di ta kun dga&#39; rgyal mtshan, 1182-1251) and&nbsp;<a href=""/biographies/view/Pakpa-Lodro-Gyeltsen/TBRC_p1048"">Pakpa Lodro Gyeltsen</a>&nbsp;(&#39;phags pa blo gros rgyal mtshan, 1235-1280) established in the region in the thirteenth century. The Third Changkya, <a href=""/biographies/view/Rolpai-Dorje/TBRC_P182"">Rolpai Dorje</a> (lcang skya 03 rol pa&#39;i rdo rje) was born in 1717 in the Drakkar territory of this monastery.&nbsp;</p>
",
1229,G110,G109,Hardong Khamtsen,har gdong khams tshan,ཧར་གདོང་ཁམས་ཚན།,,Drepung Gomang Hardong ,Geluk,Monastery,,,,,,29.674938,91.04773,"<p>
	One of the four large regional houses of <a href=""/geographies/view/Drepung-Gomang-College/TBRC_G109"">Drepung Gomang College</a> of Drepung Monastery. The others were Samlo, Gungru and Drati. Prior to 1959, Drepung Gomang had sixteen regional houses or monastic dormitories, and monks coming to study at Drepung would stay at these houses based on their regional affiliation.&nbsp;</p>
",
1230,G437,,Taklung Drak,stag lung brag,སྟག་ལུང་བྲག།,,"Taklung Ling; Taklungdrak; dalongzha yingxiu yuan , stag lung gling, 达隆扎隐修院 ",Geluk,Hermitage,,,,19th,,29.63604,90.95711,"<p>
	This hermitage was founded by the Seventieth Ganden Tripa <a href=""/biographies/view/Ngawang-Chopel/TBRC_P301"">Ngawang Chopel</a>, who was also the First Tadrak. The site was also the seat of <a href=""/biographies/view/Chopa-Sanggye-Puntshok/TBRC_P9118"">Chopa Sanggye Puntshok</a>. The hermitage is near Lhasa, in Tolung Dechen dzong. The complex may be on the site of imperial era structures.</p>
",
1231,G2GS1126,G108,Ling Khamtsen,gling khams tshan,གླིང་ཁམས་ཚན།,,Lingwa Khamsten; Lingwa House ,Geluk,Monastery,,,,15th,,,,"<p>
	A residential house of <a href=""/geographies/view/Drepung-Loseling-College/TBRC_G126"">Drepung Loseling College</a> of <a href=""/geographies/view/Drepung-Monastery/TBRC_G108"">Drepung Monastery</a>.&nbsp;&nbsp;Ling House, or Khamtsen, was established in the fifteenth century to house monks from the Derge Lingtsang area during their studies at Drepung Loseling.&nbsp;</p>
",
1233,G4184,,Tikchi Monastery,thig phyi dgon,ཐིག་ཕྱི་དགོན།,,"Benpa Chakdor Lhakhang, ban pa phyag rdor lha khang , ","Drukpa Kagyu, Geluk",Monastery,,,,13th,,28.18543,91.24723,"<p>
	Tikchi Monastery, also known as
	<style type=""text/css"">
P { margin-bottom: 0.08in; }	</style>
	Benpa Chakdor Lhakhang, was founded in the thirteenth century as a Drukpa Kagyu monastery. It was converted to the Geluk tradition in the fourteenth century. It was famous for its image of Vajrapāṇi.</p>
",
1234,G1AG108,,Khachar,khwa char,ཁྭ་ཆར།,, ,Sakya,Monastery,,,,,15th,,,"<p>
	Khachar is a Sakya monastery in Purang. It existed at least by the fifteenth century.</p>
",
1235,G1AG109,,Tubchen Dargye Ling,thub chen dar rgyas gling,ཐུབ་ཆེན་དར་རྒྱས་གླིང།,, ,Sakya,Monastery,,,,15th,,29.18282,83.95691,"<p>
	Tubchen Dargye Ling is a royal monastery in Lo Montang that was founded in the late fifteenth century.</p>
",
1236,G45,,Druk Jangchub Choling,brug byang chub chos gling,འབྲུག་བྱང་ཆུབ་ཆོས་གླིང།,降曲林寺,"jiangqulin si, se ba byang chub gling; 'brug byang chub chos gling; gnam 'brug se ba byang chub gling, 降曲林寺 ",Drukpa Kagyu,Monastery,1205,,,13th,,29.51754,90.82605,"<p>
	Druk Monastery, located &nbsp;in present-day Chushur county near Lhasa, was founded around the 12th century by <a href=""/biographies/view/Tsangpa-Gyare/TBRC_P909"">Tsangpa Gyare</a>. It was one the most important Drukpa Kagyu monasteries of Tibet, along with <a href=""/geographies/view/Ralung/TBRC_G3582"">Ralung</a>.</p>
",
1237,G3611,,Taklung Tarling Chode,stag lung thar gling chos sde,སྟག་ལུང་ཐར་གླིང་ཆོས་སྡེ།,"达隆寺, 南达隆寺",", lho stag lung; yar 'brog stag lung; stag lung gwa tshang zhol thar gling chos gter , ",Sakya,Monastery,,,,,,28.81215,90.44607,"<p>
	Taklung Tarling Chode, also known as Lho Taklung, is a Sakya monastery on the southern shores of Lake Yamdrok Yutso. An ancient temple, it was expanded in the fifteenth century by <a href=""/biographies/view/Taktsang-Lotsāwa/TBRC_p79"">Taktsang Lotsāwa</a>.</p>
",
1238,G1652,,Wonto Monastery,dbon stod dgon,དབོན་སྟོད་དགོན།,汪堆寺,"Wonton, dbon ston dgon , ",Sakya,Monastery,,,,,13th,31.920945,98.428499,"<p>
	Wonto Monastery, originally a Bon and Nyingma institution, was converted to the Sakya tradition in the thirteenth century during the visit of &nbsp;<a href=""/biographies/view/Chogyel-Pakpa/TBRC_P1048"">Chogyel Pakpa</a>. It was expanded during the reign of the Derge king&nbsp;<a href=""/biographies/view/Jampa-Puntsok/TBRC_P1AG76"">Jampa Puntsok</a>. It was heavily damaged in the nineteenth century during the invasion of Derge by&nbsp;<a href=""/biographies/view/Gonpo-Namgyel/TBRC_P6521"">Gonpo Namgyel</a>.</p>
",
1241,G3420,,Ya Nga Chamda Ganden Khacho Ling,ya nga bya mda' dga' ldan mkha' spyod gling,ཡ་ང་བྱ་མདའ་དགའ་ལྡན་མཁའ་སྤྱོད་གླིང།,,"Khacholing; Khachoedling; Ganden Kacho Ling; Jamda; Jada; Jhada, ya nga bya mda' btsun dgon dpal ldan mkha' spyod gling; lcam mda , ","Geluk, Marpa Kagyu",Nunnery,1488,,,,,,,"<p>
	Ya Nga Chamda Ganden Khacho Ling Nunnery, in the Driru region of Kham, was founded as a Kagyu monastery. Some sources state that it was established by Drungchen Sonam Dhondup, the son of&nbsp;<a href=""/biographies/view/Sonam-Peldren/TBRC_P10MS14674"">Sonam Peldren</a>, on the site of her death. The site was converted to the Geluk tradition in the 20th century by followers of <a href=""/biographies/view/Pabonkha/TBRC_P230"">Pabongkha</a>. In in late 2015, nuns&#39; residences were destroyed.</p>
",
1242,G1575,,Khangmar Monastery,khang dmar dgon,ཁང་དམར་དགོན།,空玛寺, ,"Geluk, Karma Kagyu",Monastery,,,,15th,,31.58333,100.08334,"<p>
	Khangmar Monastery in Kandze was established in the fifteenth century as a Karma Kagyu monastery. It was converted to the Geluk tradition some time in the late nineteenth or early twentieth century.</p>
",
1243,G3810,,Khangmar,khang dmar dgon,ཁང་དམར་དགོན།,, ,Nyingma,Monastery,,,,17th,,31.55,99.15,"<p>
	Khangmar is a Nyingma monastery in the Terlhung valley in southern Derge, Kham.</p>
",
1244,G1798,,Khemar Monastery,khas dmar dgon,ཁས་དམར་དགོན།,,", dbang ros dgon pa , ",Nyingma,Monastery,1904,,,,,,,"<p>
	Khemar is a Nyingma monastery of the <a href=""/geographies/view/Katok/TBRC_G17"">Katok</a> tradition founded by <a href=""/biographies/view/Terton-Sogyal/TBRC_P5970"">Terton Sogyal</a> in 1904. It is located in Pema county in the Golok region, near Dodrubchen monastery. In 1989, the monastery was revitatilized, with a cohort of 20 monks approved, growing to about 40.</p>
",
1246,G2463,G237,Ara Khamtsen,a ra khams mtshan,ཨ་ར་ཁམས་མཚན།,,"Ara Khangtsen, ",Geluk,Monastery,,,,,16th,29.69787,91.13246,"<p>
	Ara Khamtsen is one of the regional houses of <a href=""/geographies/view/Sera-Me/TBRC_G237"">Sera Me</a>&nbsp;containing two small chapels, one of which is dedicated to the sixteenth century scholar and practitioner <a href=""/biographies/view/Ara-Drubtop-Tarpe-Gyeltsen/TBRC_P5068"">Ara Drubtop Tarpe Gyeltsen</a>.The site is a popular destination for pilgrims.</p>
",
1247,G4611,,Chimilung,phyir mig lung dgon,ཕྱིར་མིག་ལུང་དགོན།,奇密隆寺,"Chirmiklung; 奇密隆寺, phyi mi lung, 奇密隆寺 ","Geluk, Kadam",Monastery,1050,,,,,30.01807,90.71814,"<p>
	Chimilung, is a Geluk monastery located in northwest of Lhasa in Tolung Dechen county. The original site was founded in 1040 as a Kadam center and later as a Geluk site around the mid 15th century. <a href=""/biographies/view/Tsongkhapa/TBRC_P64"">Tsongkhapa</a> is said to have visited Chimilung, which derives its name from the fact that he made a prophesy while looking backward at the site. In recent times it has housed a cohort of nuns and is also known for holding practices carried out by monks from <a href=""/geographies/view/Gyume-College/TBRC_G394"">Gyume College</a>. <a href=""/biographies/view/Ara-Drubtob-Tarpe-Gyeltsen/TBRC_P5068"">Ara Drubtob Tarpe Gyeltsen</a>&nbsp;entered a strict retreat at Chimilung.&nbsp;</p>
",
1248,G1KR2419,,Shadrang,sha sbrang,ཤ་སྦྲང་།,夏卜浪寺,"Shadrang Puntsok Choling; xiapulang si, sha sbrang phun tshogs chos gling, 夏卜浪寺 ",Geluk,Monastery,1346,,,14th,,35.6309926,102.0222575,"<p>
	Shadrang Puntsok Choling was founded in Rebkong in Amdo by <a href=""/biographies/view/Choje-Dondrub-Rinchen/TBRC_P1558"">Choje Dondrub Rinchen</a> in 1346. Choje Dondrub Rinchen became prominent as the teacher of the young boy who would become&nbsp;<a href=""http://treasuryoflives.org/biographies/view/Tsongkhapa-Lobzang-Drakpa/TBRC_P64"">Tsongkhapa Lobzang Drakpa</a>, founder of the Geluk tradition. Local accounts maintain that an adjacent hill to Shadrang monastery assumed the new name of Dornyin, an eponymous acronym of Dondrub Rinchengyi Nyinchok Ritro, after Dondrub Rinchen had meditated there.</p>
",
1249,G3832,,Changlung Monastery,lcang lung dgon,ལྕང་ལུང་དགོན།,, ,Bon,Monastery,,,,,,31.59165,99.10904,"<p>
	Changlung is a Bon monastery in southern Derge, now Pelyul County, Kham. It was founded in the seventeenth century by&nbsp;<a href=""/biographies/view/Namkha-Lhundrub/TBRC_P1680"">Namkha Lhundrub</a></p>
",
1250,G1KR604,,Drentang Monastery,dran thang dgon,དྲན་ཐང་དགོན།,,"Drentang Kumbum; Drentang Hermitage, dran thang sku 'bum; dran thang ri khrod , ",Karma Kagyu,Monastic College,,,,11th,,32.51667,97.85,"<p>
	Drentang Monastery, also known as Drentang Kumbum, was originally founded by <a href=""/biographies/view/Smṛtijñānakīrti/TBRC_P4849"">Smṛtij&ntilde;ānakīrti</a> in the eleventh century as a meditation hut not far from <a href=""/geographies/view/Langtang-Dolma-Lhakhang/TBRC_G3946"">Langtang Dolma Lhakhang</a> where he taught. It developed into a hermitage and then a monastery with the involvement of the <a href=""/biographies/view/Third-Karmapa-Rangjung-Dorje/TBRC_P66"">Third Karmapa Rangjung Dorje</a>.</p>
",
1251,G26,,Zangchen Monastery,zangs chen dgon,ཟངས་ཆེན་དགོན།,桑青寺,"Nyel Zangpoche; Zangpoche; sangqing si, gnyal zang po che , ","Geluk, Kadam, Nyingma",Monastery,,,,12th,,28.29468,92.73174,"<p>
	Zangchen Gon, located in southern Tibet, was founded as a Nyingma monastery around the 12th century by <a href=""/biographies/view/Sonam-Jungne/TBRC_=P7753"">Sonam Jungne</a>. It was later converted to Kadam. Vinaya master and Lamrim lineage holder <a href=""/biographies/view/Tsonawa-Sherab-Zangpo/TBRC_P1500"">Tsonawa Sherab Zangpo</a> began his studies at Zangchen; during his time there it became an active center for Vinaya studies.&nbsp;</p>
",
1254,G1964,,Gyakhar Gar,rgya mkhar sgar,རྒྱ་མཁར་སྒར།,,"Tso Gyakhar Gar, gtsos rgya mkhar sgar , ",Geluk,Monastery,,,,,18th,,,"<p>
	Gyakhar Gar is a Geluk Monastery in Tso (gtsos) in the Dzoge (mdzod dge) area of Amdo.&nbsp;</p>
",
1255,G1KR347,,Dzogon,mdzod dgon,མཛོད་དགོན།,, ,Sakya,Monastery,1395,,,,,30.38333,101.11667,"<p>
	Dzogon is a Sakya monastery in Minyak, Kham. It was established in 1395.</p>
",
1256,G00AG01619,,Dungsam Riwo Tengyeling,gdung bsam ri bo bstan rgyas gling,གདུང་བསམ་རི་བོ་བསྟན་རྒྱས་གླིང་།,,Yongla Goenpa; Dungsam Yongla ,Nyingma,Monastery,1741,,,,,27.0167583,91.4663466,"<p>
	Dungsam Riwo Tengyeling, a Nyingma monastery in Bhutan commonly known as Yongla Monastery, was founded by <a href=""/biographies/view/Jigme-Kundrol-Namgyel/TBRC_P2AG29"">Jigme Kundrol Namgyel</a> around 1741.&nbsp;According to some sources, it was at Dungsam that Jigme Kundrol arranged texts of the Longchen Nyingtik teachings.&nbsp;</p>
",
